20000,20000,20000,20000,20000,20000,18023,20000,10491,20000,20000,13429,10444,20000,20000,20000,20000,11526,16758,13960,12990,20000,9492,14417,10430,20000,20000,17826,6017,9180
20000,20000,20000,10657,20000,20000,20000,20000,20000,20000,9096,20000,20000,16658,10249,16240,20000,20000,9063,8181,20000,11954,19627,20000,20000,14481,20000,20000,20000,20000
20000,20000,11879,20000,13553,20000,20000,20000,20000,16190,13470,16576,20000,11955,20000,20000,20000,20000,18064,16725,20000,12358,13076,15415,13786,20000,20000,20000,6686,20000
20000,20000,13533,10331,14189,20000,20000,16992,18737,20000,18776,16325,18602,4230,12786,10098,20000,15542,14803,20000,20000,17537,19517,20000,20000,10812,20000,20000,8449,20000
20000,20000,6341,20000,12449,20000,20000,20000,20000,20000,20000,16171,20000,15739,20000,20000,20000,15198,14238,20000,20000,4831,20000,13477,14924,20000,20000,11070,8337,14548
15967,20000,20000,11971,6498,3398,20000,15270,17646,20000,14696,5472,18016,20000,20000,18847,11204,20000,20000,8288,17379,16345,9768,20000,6793,11708,20000,10614,20000,14056
20000,20000,16204,20000,20000,20000,20000,7104,20000,20000,11923,18908,20000,20000,20000,20000,17221,20000,8561,20000,16210,20000,20000,7791,20000,20000,8168,7253,14308,20000
20000,20000,20000,20000,20000,20000,5880,11670,20000,20000,19548,11189,20000,20000,20000,20000,20000,20000,5970,20000,17973,20000,20000,20000,20000,5992,20000,11706,20000,20000
20000,20000,20000,14181,10372,20000,20000,20000,16661,20000,10047,15343,5630,17305,9022,8791,13565,7782,10704,7161,19546,6457,5685,9575,11653,19075,20000,15094,15316,5935
11007,7908,17903,18947,10712,7221,14522,17841,9050,16719,20000,7674,20000,12988,13689,20000,20000,20000,20000,13207,8753,20000,7720,20000,7980,13634,20000,20000,5318,20000
20000,9668,14008,7439,20000,20000,20000,20000,5390,20000,16805,8146,20000,7726,5256,20000,20000,9398,6490,7131,20000,8054,15574,6262,6521,18988,20000,7163,20000,10882
20000,20000,5481,20000,20000,9311,20000,20000,20000,20000,15417,5842,7738,11966,20000,13642,20000,11326,5540,20000,15968,9098,20000,16188,11169,7745,9420,20000,10456,20000
20000,11174,11547,11894,4477,16976,20000,20000,20000,20000,6362,10755,5019,20000,17801,19746,10684,12972,8198,13218,15983,14748,20000,6257,10854,6739,20000,11730,10796,14445
20000,20000,20000,20000,10761,20000,20000,3972,20000,8496,9073,6397,13821,8875,10294,11775,7304,6112,7931,5912,17808,13089,20000,13730,17741,19493,9616,6816,8207,20000
7622,13476,14566,20000,20000,7634,10239,15968,20000,20000,5746,11881,18287,2324,6865,12570,4614,19073,6332,20000,3990,11545,9604,12570,10539,19222,19724,20000,8886,20000
20000,15444,9335,5723,7465,8192,20000,16986,20000,20000,14933,11744,15310,11038,15089,19978,9162,6643,16066,10411,4807,11570,20000,11145,10953,17927,19163,13247,19396,3702
10079,8310,9698,13134,11846,9817,20000,12977,20000,7736,19640,7369,13902,7182,6957,15403,12810,16325,11325,6816,20000,6489,20000,9308,9801,16631,20000,20000,12779,20000
18378,16334,9878,15973,7031,20000,11482,8287,11516,20000,19601,10429,13019,10935,10639,18640,6175,18726,20000,20000,20000,13145,16763,6520,15888,20000,20000,12384,11518,8309
14921,20000,7525,6801,16809,20000,20000,6202,20000,20000,20000,6255,4133,3916,18328,19266,8866,6335,4681,5908,10375,7623,3208,10525,11785,17858,20000,3136,14842,20000
20000,13548,6607,10933,5621,8482,5386,12400,20000,7515,8614,15983,20000,13307,15414,11397,14532,20000,10649,4477,20000,12047,8308,13731,20000,14163,3585,11152,6193,16320
9580,20000,9355,7411,8183,2919,17584,17786,20000,13540,11873,10037,20000,15873,15170,11223,20000,7342,8136,9592,6020,11852,6133,8712,20000,5161,20000,8161,7431,11767
13029,20000,18859,20000,3720,12282,8171,10756,17593,9047,11313,7132,17398,6813,7469,10724,20000,20000,5479,8968,12073,4546,9399,11114,8759,18173,12487,19300,4876,3386
20000,12115,8674,20000,8921,9705,9767,20000,15257,13988,9171,5905,17214,13503,11059,20000,20000,13648,13820,12686,10138,14459,11207,11750,6283,7067,9661,5892,5395,5164
6055,12218,20000,8966,10140,15433,7886,20000,15824,19787,13690,3900,8957,8248,6739,8534,20000,4847,6191,16076,17643,8205,20000,20000,13698,20000,10194,12768,7779,9517
15300,20000,10377,10515,4916,7319,11502,12579,16956,13562,9318,12263,13896,13619,5530,15380,14592,9713,11255,5098,9746,4835,20000,18141,11319,20000,13353,13221,5259,4648
5373,18752,15517,20000,5567,6186,18030,6728,16954,5390,14851,18646,16836,14990,6377,5922,7334,11207,9490,13941,9736,5878,4595,4840,10885,7569,4028,5210,6672,7575
9774,6693,11548,7576,12076,20000,14381,3894,17778,11771,20000,6738,14064,7200,20000,14037,20000,19224,9321,5843,2661,16510,4816,3323,14417,12235,20000,7758,8618,4003
5100,11492,9786,11882,11988,9422,19069,20000,20000,15519,20000,20000,16044,12719,17044,18309,20000,14087,20000,20000,5813,7074,12869,6370,11663,18786,15638,10580,6082,4490
6434,7521,10625,3627,4099,10332,6017,7665,20000,20000,10310,6212,20000,7755,12496,20000,10303,4006,9903,4896,20000,4152,5017,12000,7650,9188,18107,4145,2281,15820
10939,14936,13677,4210,10060,10590,14675,6947,19013,20000,10282,5221,16775,13196,7480,12155,20000,7829,5741,9877,8157,5528,20000,7907,19990,17276,20000,5761,1702,8956
13199,13815,8159,9363,10263,16151,12182,10445,5706,18463,18722,9158,19843,9486,13233,20000,13892,3278,5959,11373,14382,8327,19869,11480,8598,10013,17342,16692,3932,4747
10924,20000,7240,12248,12137,9128,10681,20000,10307,5738,20000,10506,20000,14277,3781,8160,18704,7551,12914,20000,11309,6003,20000,4062,10153,13766,12845,6901,2678,12453
6839,7414,7009,13326,14751,17501,12123,16780,20000,11019,8436,6393,2954,8521,8150,6773,18267,10246,7467,6421,20000,6125,20000,10045,8786,10678,18700,8649,6438,4377
