20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
20000,20000,20000,20000,20000,20000,20000,20000,20000,15304,20000,20000,20000,20000,15598,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,17190,20000,20000,20000,20000
20000,20000,20000,20000,20000,20000,15533,20000,20000,20000,20000,20000,20000,15193,20000,20000,20000,20000,20000,20000,20000,20000,20000,9776,20000,20000,20000,20000,3473,20000
20000,20000,20000,20000,20000,20000,20000,19470,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,8374,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,14788
20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,16486,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
20000,20000,20000,19612,20000,20000,13279,20000,20000,20000,20000,20000,20000,13799,20000,20000,20000,20000,20000,9540,20000,20000,20000,19561,20000,20000,20000,20000,20000,20000
20000,20000,20000,6096,20000,20000,18640,20000,20000,20000,20000,20000,20000,20000,20000,8118,20000,7675,20000,20000,20000,20000,20000,14856,17333,20000,20000,7395,14422,20000
20000,18033,20000,8864,7926,20000,20000,20000,20000,20000,20000,20000,20000,20000,8481,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
20000,20000,20000,20000,20000,9122,20000,20000,20000,20000,20000,19976,20000,20000,20000,20000,20000,20000,20000,5555,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
20000,20000,20000,15148,20000,20000,20000,9455,20000,11081,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,10192,20000,20000
20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,19568,20000,20000,20000,20000,20000,20000,20000
20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,9421,20000,20000,20000,2377,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
20000,20000,20000,20000,20000,20000,20000,12874,11641,20000,20000,2810,14692,20000,4533,20000,14012,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,13794,20000,20000
20000,20000,20000,20000,20000,10491,20000,20000,20000,20000,11129,20000,20000,20000,20000,20000,20000,20000,11944,20000,20000,20000,20000,20000,20000,20000,20000,20000,7038,20000
20000,20000,17121,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
15532,20000,20000,18316,20000,20000,18940,13931,20000,20000,20000,20000,9158,16123,20000,20000,20000,20000,5659,20000,20000,20000,8405,19936,20000,20000,20000,12171,20000,20000
13529,20000,9428,20000,20000,20000,20000,20000,20000,20000,15261,6877,18011,20000,20000,20000,8733,20000,20000,20000,20000,20000,20000,20000,11459,20000,20000,20000,11027,20000
20000,20000,12968,20000,20000,20000,20000,20000,20000,6404,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,10758,20000,20000,20000,20000
20000,20000,16808,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,5076,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,13503
20000,18223,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,13726,20000
20000,20000,20000,20000,6762,20000,12833,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,10056,20000,20000,20000,8918,12001,20000,20000,19264,16874
20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,8509,20000,20000,20000,20000,20000,20000,20000,20000,7374,20000,20000,20000,17489,20000,20000,20000,20000
11066,20000,9399,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,7061,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
