4.1672e+08,4.1243e+08,4.1715e+08,4.193e+08,4.2402e+08,4.2531e+08,3.8639e+08,4.3003e+08,2.2655e+08,4.15e+08,4.1586e+08,2.8759e+08,2.2672e+08,4.1629e+08,4.2316e+08,4.1715e+08,4.2746e+08,2.4774e+08,3.5509e+08,3.0079e+08,2.7744e+08,4.3047e+08,2.0303e+08,3.0473e+08,2.3146e+08,4.1973e+08,4.1715e+08,3.7452e+08,1.3332e+08,1.9238e+08
4.1699e+08,4.1617e+08,4.1395e+08,2.303e+08,4.3005e+08,4.133e+08,4.2868e+08,4.2243e+08,4.234e+08,4.2054e+08,1.9563e+08,4.2246e+08,4.2294e+08,3.5635e+08,2.2185e+08,3.4347e+08,4.2828e+08,4.1796e+08,2.0094e+08,1.819e+08,4.1752e+08,2.6793e+08,4.1871e+08,4.192e+08,4.1961e+08,3.0834e+08,4.1046e+08,4.2855e+08,4.2221e+08,4.1793e+08
4.147e+08,4.2139e+08,2.5332e+08,4.2156e+08,2.9628e+08,4.1209e+08,4.1899e+08,4.2303e+08,4.1826e+08,3.4266e+08,2.8921e+08,3.5404e+08,4.2357e+08,2.5287e+08,4.2603e+08,4.2412e+08,4.1614e+08,4.1059e+08,3.8953e+08,3.5933e+08,4.1982e+08,2.646e+08,2.7956e+08,3.2366e+08,2.9486e+08,4.215e+08,4.2618e+08,4.1441e+08,1.4767e+08,4.1731e+08
4.1473e+08,4.252e+08,2.9592e+08,2.2241e+08,3.0948e+08,4.1509e+08,4.1441e+08,3.5898e+08,4.0671e+08,4.1925e+08,3.9658e+08,3.4301e+08,3.9683e+08,1.0329e+08,2.7735e+08,2.1956e+08,4.204e+08,3.2678e+08,3.1943e+08,4.2282e+08,4.2182e+08,3.828e+08,4.0987e+08,4.1803e+08,4.1937e+08,2.2805e+08,4.2457e+08,4.2163e+08,1.8388e+08,4.1892e+08
4.4114e+08,4.2884e+08,1.405e+08,4.2077e+08,2.6056e+08,4.2094e+08,4.138e+08,4.2382e+08,4.1912e+08,4.1951e+08,4.1837e+08,3.4176e+08,4.2421e+08,3.3924e+08,4.2186e+08,4.1675e+08,4.2424e+08,3.2121e+08,3.03e+08,4.4016e+08,4.1952e+08,1.0705e+08,4.2276e+08,2.8229e+08,3.1309e+08,4.1133e+08,4.3402e+08,2.395e+08,1.8079e+08,3.1487e+08
3.4793e+08,4.4996e+08,4.1828e+08,2.6008e+08,1.4264e+08,8.2763e+07,4.1763e+08,3.2508e+08,3.7076e+08,4.2187e+08,3.1734e+08,1.2102e+08,3.809e+08,4.1989e+08,4.2048e+08,3.978e+08,2.3795e+08,4.2537e+08,4.2504e+08,1.7864e+08,3.6026e+08,3.5162e+08,2.1519e+08,4.1301e+08,1.4453e+08,2.5845e+08,4.2079e+08,2.3065e+08,4.1735e+08,2.9904e+08
4.1923e+08,4.2822e+08,3.4586e+08,4.2544e+08,4.2861e+08,4.1578e+08,4.1245e+08,1.522e+08,4.1881e+08,4.1497e+08,2.5661e+08,4.0616e+08,4.1383e+08,4.1784e+08,4.2335e+08,4.2544e+08,3.6988e+08,4.171e+08,1.7937e+08,4.1608e+08,3.4623e+08,4.2462e+08,4.2236e+08,1.6904e+08,4.3063e+08,4.2051e+08,1.7914e+08,1.62e+08,3.1119e+08,4.2706e+08
4.2096e+08,4.4072e+08,4.2186e+08,4.1805e+08,4.259e+08,4.2153e+08,1.2654e+08,2.5663e+08,4.1704e+08,4.2577e+08,4.158e+08,2.4005e+08,4.217e+08,4.145e+08,4.2119e+08,4.1976e+08,4.1739e+08,4.1279e+08,1.4036e+08,4.1943e+08,3.7744e+08,4.3048e+08,4.2766e+08,4.2048e+08,4.1568e+08,1.2768e+08,4.1965e+08,2.5064e+08,4.1785e+08,4.215e+08
4.2352e+08,4.4067e+08,4.2503e+08,2.9761e+08,2.2288e+08,4.4947e+08,4.1258e+08,4.2034e+08,3.5462e+08,4.2076e+08,2.1203e+08,3.2452e+08,1.216e+08,3.6625e+08,1.9049e+08,1.8449e+08,2.8746e+08,1.7035e+08,2.3709e+08,1.5361e+08,4.0839e+08,1.3968e+08,1.2556e+08,2.1384e+08,2.5376e+08,4.0838e+08,4.2804e+08,3.1988e+08,3.2478e+08,1.2623e+08
2.3505e+08,1.7787e+08,3.7618e+08,4.0005e+08,2.3132e+08,1.6887e+08,3.0526e+08,3.7725e+08,1.9943e+08,3.5282e+08,4.2256e+08,1.6682e+08,4.2671e+08,2.8222e+08,2.8741e+08,4.2727e+08,4.253e+08,4.1966e+08,4.1997e+08,2.7883e+08,1.8724e+08,4.1797e+08,1.7197e+08,4.233e+08,1.7153e+08,2.8841e+08,4.2146e+08,4.2003e+08,1.2358e+08,4.2308e+08
